room_type_num,longitude,latitude,availability_365,minimum_nights,number_of_reviews,neigh_num,price
0,-73.97864,40.79167,87,1,0,200,6.214608098422191
0,-73.99064,40.66266,128,7,1,188,4.787491742782046
1,-73.96086,40.71212,0,1,0,212,4.499809670330265
0,-73.99066,40.76054,266,2,59,95,5.293304824724492
0,-74.00966,40.73705,344,1,3,207,6.902742737158593
0,-73.97731,40.68832,122,3,38,80,5.1647859739235145
0,-73.94906,40.7891,40,1,17,61,5.19295685089021
0,-73.9535,40.7452,239,2,43,116,5.043425116919247
1,-73.89532,40.63642,281,1,6,30,3.912023005428146
0,-73.99234,40.68572,32,2,9,31,4.74493212836325
0,-73.94332,40.82476,0,2,78,94,5.153291594497779
1,-73.93707,40.69106,132,4,5,13,4.31748811353631
0,-73.96576,40.80414,0,2,23,129,5.0106352940962555
0,-73.98753,40.7631,0,1,0,95,4.605170185988092
0,-73.95725,40.65993,37,1,151,158,4.8283137373023015
0,-73.98542,40.69264,8,1,11,57,5.0106352940962555
0,-74.00244,40.749,365,2,3,34,5.703782474656201
0,-73.98534,40.72691,0,2,37,64,5.0369526024136295
1,-73.7755,40.68158,364,1,0,104,4.31748811353631
1,-73.9213,40.69336,0,2,2,28,3.8066624897703196
0,-73.91943,40.86717,0,3,9,102,4.976733742420574
0,-73.9302,40.66101,318,2,29,60,4.605170185988092
1,-73.89685,40.70912,311,30,3,164,3.7376696182833684
0,-73.97062,40.75186,184,30,0,126,5.556828061699537
1,-73.96102,40.81454,0,2,4,129,4.0943445622221
1,-73.95259,40.8241,0,3,1,94,4.605170185988092
0,-74.00545,40.73271,0,2,8,207,5.298317366548036
0,-73.96192,40.79982,220,2,16,200,5.0106352940962555
0,-73.98303,40.78463,310,30,1,200,4.77912349311153
0,-73.93429,40.79405,326,1,48,61,5.0106352940962555
0,-73.9654,40.80695,10,7,0,129,5.521460917862246
1,-73.97618,40.76427,349,1,1,126,5.926926025970411
1,-73.94947,40.78858,0,1,1,61,4.605170185988092
0,-74.00739,40.73437,0,30,0,207,5.1647859739235145
1,-73.91705,40.70114,16,2,29,28,4.248495242049359
1,-73.99318,40.73639,172,4,13,34,5.298317366548036
0,-73.99331,40.69191,0,2,1,25,4.867534450455582
1,-73.97306,40.75311,2,3,2,126,5.991464547107982
1,-73.97406,40.78807,0,1,0,200,4.31748811353631
1,-73.93017,40.7052,343,1,6,212,3.8918202981106265
0,-73.98872,40.72411,0,5,4,64,4.59511985013459
1,-73.89507,40.74599,7,1,133,218,4.174387269895637
1,-73.78455,40.6987,359,1,38,104,3.912023005428146
1,-73.95941,40.7087,5,1,67,212,4.248495242049359
0,-73.96118,40.76832,0,1,4,199,5.298317366548036
0,-73.94137,40.62776,7,2,97,76,4.174387269895637
0,-73.97542,40.6785,0,4,1,150,4.8283137373023015
1,-73.93779,40.84505,217,1,23,204,3.8066624897703196
0,-73.9935,40.6936,166,5,4,25,6.472346294500901
2,-73.94857,40.69625,138,2,1,13,3.6109179126442243
0,-74.00854,40.70358,190,30,0,73,5.598421958998375
0,-73.96959,40.68934,79,2,3,80,5.342334251964811
1,-73.96268,40.71112,313,22,21,212,4.3694478524670215
0,-73.98814,40.66594,0,2,10,180,4.700480365792417
1,-73.96251,40.7138,0,2,144,212,4.406719247264253
1,-73.92801,40.69805,1,1,1,28,3.4011973816621555
0,-73.9448,40.67313,1,1,16,51,5.41610040220442
0,-73.98475,40.73632,312,30,0,86,5.1647859739235145
0,-73.95162,40.6833,302,30,10,13,4.454347296253507
0,-73.97315,40.79155,57,30,9,200,5.19295685089021
0,-73.98946,40.59535,107,4,80,89,4.6913478822291435
1,-73.94913,40.67621,342,1,4,51,4.59511985013459
1,-73.96007,40.80294,320,2,62,129,4.499809670330265
0,-74.08136,40.63462,216,2,37,192,5.501258210544727
0,-73.98922,40.73892,281,4,26,86,5.517452896464707
0,-73.97405,40.65417,47,6,0,214,5.857933154483459
0,-73.94791,40.78222,0,1,1,199,4.605170185988092
1,-73.96169,40.76449,338,3,75,199,4.653960350157523
0,-74.00062,40.71988,169,2,4,176,6.429719478039138
0,-73.97192,40.75382,0,3,4,126,5.10594547390058
0,-73.82231,40.67425,66,1,23,179,4.74493212836325
1,-73.98248,40.76384,142,1,6,126,4.8283137373023015
1,-73.9083,40.69118,112,2,34,28,3.5553480614894135
1,-73.89883,40.86066,363,1,0,78,5.003946305945459
0,-73.97859,40.74352,0,2,0,111,5.1647859739235145
1,-73.93341,40.70492,364,1,25,212,4.007333185232471
1,-73.95483,40.80015,0,1,3,94,3.912023005428146
0,-73.92347,40.68608,0,5,2,13,4.6913478822291435
1,-73.92135,40.75704,95,1,129,4,4.0943445622221
1,-73.90216,40.74615,105,1,123,218,4.0943445622221
0,-73.9501,40.77129,0,1,9,199,4.787491742782046
0,-73.92921,40.85638,37,70,0,204,4.382026634673881
0,-73.93696,40.69074,5,5,6,13,4.442651256490317
1,-73.9518,40.82287,0,7,2,94,3.6375861597263857
1,-74.00417,40.74682,0,5,1,34,4.90527477843843
0,-74.0013,40.72866,10,2,4,92,5.552959584921617
0,-73.95491,40.68806,0,2,13,13,5.298317366548036
1,-73.96281,40.6881,0,1,3,41,3.912023005428146
0,-73.96022,40.75954,89,30,0,199,5.521460917862246
1,-73.99516,40.75833,333,1,0,95,5.3471075307174685
1,-73.93866,40.67619,0,1,0,51,3.332204510175204
1,-73.93501,40.79443,76,2,49,61,4.867534450455582
1,-73.93713,40.83714,0,1,9,204,4.31748811353631
1,-73.95812,40.72901,287,3,241,91,4.51085950651685
0,-74.00098,40.72697,177,2,29,176,5.752572638825633
2,-73.87049,40.84119,114,10,2,201,2.995732273553991
1,-73.90899,40.88302,0,1,8,110,4.248495242049359
1,-73.93666,40.75578,0,2,3,116,5.556828061699537
1,-73.97168,40.68445,0,2,54,80,4.553876891600541
1,-73.98987,40.72232,18,3,139,118,4.343805421853684
1,-73.99185,40.75599,0,3,0,95,5.298317366548036
1,-73.99663,40.74882,359,1,0,34,5.0689042022202315
0,-73.96177,40.75939,303,30,0,126,6.476972362889683
1,-73.96378,40.79942,0,1,0,200,4.382026634673881
1,-73.96581,40.65281,27,2,10,74,4.07753744390572
0,-73.96399,40.67293,0,5,7,157,4.8283137373023015
0,-73.96713,40.80752,0,7,5,129,5.926926025970411
1,-73.88278,40.76565,45,1,0,59,3.8066624897703196
0,-73.96031,40.7119,59,30,19,212,5.075173815233827
1,-73.83982,40.72356,332,2,128,79,4.8283137373023015
1,-73.92513,40.86069,103,4,2,204,4.07753744390572
1,-73.93085,40.85618,0,2,7,204,3.784189633918261
0,-73.98095,40.72782,13,5,25,64,4.941642422609304
1,-73.98259,40.69789,0,1,0,57,3.912023005428146
0,-73.98823,40.72828,365,2,1,64,4.8283137373023015
0,-73.92162,40.70056,274,2,2,28,5.438079308923196
0,-73.95632,40.7089,0,2,9,212,5.0106352940962555
1,-73.93974,40.81944,97,1,23,94,4.248495242049359
1,-73.92377,40.68875,99,2,39,13,3.6375861597263857
0,-73.98264,40.66519,0,2,0,180,5.857933154483459
1,-73.98906,40.76357,124,2,31,95,5.0106352940962555
1,-73.97992,40.78492,89,2,41,200,4.700480365792417
0,-73.97994,40.77616,0,8,0,200,4.59511985013459
0,-73.9366,40.68967,357,2,20,13,5.1647859739235145
0,-73.91166,40.76332,14,2,0,4,4.31748811353631
1,-73.97622,40.6967,364,2,14,80,4.382026634673881
1,-73.95133,40.67618,8,14,9,51,3.8501476017100584
0,-73.99535,40.66486,0,1,6,188,4.499809670330265
0,-73.98322,40.73866,5,3,0,86,5.075173815233827
1,-73.95674,40.64041,175,2,0,74,4.0943445622221
0,-73.95268,40.80626,37,3,12,94,5.84354441703136
0,-73.94616,40.67731,78,5,9,51,5.0106352940962555
0,-73.98337,40.74029,133,1,23,111,5.220355825078324
0,-73.94537,40.72373,0,5,0,91,4.787491742782046
0,-73.9616,40.79835,211,30,1,200,5.480638923341991
1,-73.91305,40.68787,16,2,14,28,3.5553480614894135
1,-73.89759,40.63106,365,1,1,30,4.605170185988092
1,-73.95826,40.71156,4,2,108,212,4.382026634673881
1,-73.9613,40.689,0,3,0,41,4.499809670330265
0,-73.98455,40.72246,0,1,1,64,5.438079308923196
0,-73.9931,40.72105,0,2,5,118,4.553876891600541
0,-73.92593,40.76387,0,4,3,4,4.68213122712422
1,-73.93959,40.71451,89,1,7,212,4.787491742782046
0,-73.94932,40.72488,6,1,6,91,4.820281565605037
0,-73.96704,40.76305,156,30,2,199,5.480638923341991
1,-73.93937,40.69873,0,50,2,13,3.4011973816621555
0,-73.93573,40.68378,281,4,152,13,4.9344739331306915
0,-73.9759,40.68904,78,3,4,80,5.41610040220442
0,-73.92975,40.85652,13,7,14,204,4.927253685157205
0,-73.89338,40.68012,362,1,3,52,6.684611727667927
0,-73.97463,40.67925,0,4,0,150,4.553876891600541
0,-73.92611,40.67884,71,2,1,13,5.272999558563747
1,-73.93097,40.84911,216,2,5,204,4.07753744390572
1,-73.98844,40.73712,179,1,2,86,5.501258210544727
0,-73.94063,40.69258,0,3,4,13,5.298317366548036
0,-73.94031,40.72572,349,30,0,91,5.0689042022202315
0,-73.92844,40.82023,211,1,132,47,4.465908118654584
1,-74.0077,40.706,0,4,6,73,4.74493212836325
0,-74.00851,40.7044,0,1,0,73,5.298317366548036
0,-73.9763,40.77794,207,2,24,200,5.393627546352362
1,-73.94708,40.83065,87,1,1,94,5.0106352940962555
0,-73.9466,40.78115,0,4,0,199,5.1647859739235145
0,-73.91295,40.68864,66,28,3,28,4.454347296253507
0,-73.99665,40.76028,102,3,3,95,5.978885764901122
2,-73.9546,40.80026,89,1,65,94,3.4339872044851463
1,-73.92193,40.70055,0,1,0,28,5.0106352940962555
1,-73.89171,40.75167,249,4,6,103,4.007333185232471
1,-73.97567,40.78052,0,3,14,200,4.6913478822291435
1,-73.95787,40.71205,0,7,0,212,4.0943445622221
0,-73.92587,40.66197,175,3,14,60,5.19295685089021
0,-73.98393,40.76507,0,5,1,126,4.941642422609304
1,-73.98753,40.71943,161,1,0,118,5.0689042022202315
0,-74.00591,40.73612,6,5,7,207,5.272999558563747
1,-73.91519,40.69711,0,2,8,28,4.31748811353631
0,-73.99896,40.7619,365,30,0,95,6.617402977974478
0,-73.9767,40.74863,365,30,0,136,5.0106352940962555
1,-73.94271,40.70875,0,2,2,212,4.007333185232471
1,-73.93973,40.81384,167,2,125,94,4.0943445622221
1,-73.96411,40.65188,0,4,3,74,4.007333185232471
1,-73.99482,40.68082,0,4,5,31,4.48863636973214
1,-73.99287,40.71445,0,7,17,35,4.543294782270004
1,-73.91014,40.70017,0,1,0,164,4.0943445622221
1,-73.92918,40.70616,0,2,58,212,3.367295829986474
0,-73.96,40.65003,0,7,0,74,4.382026634673881
0,-73.99323,40.73213,0,3,2,92,4.836281906951478
0,-73.99169,40.72577,0,10,1,64,4.770684624465665
0,-73.9468,40.77377,0,30,8,199,4.8283137373023015
0,-73.94298,40.71703,0,5,1,212,5.0106352940962555
1,-73.9941,40.71208,359,1,28,196,4.532599493153256
0,-73.9604,40.71243,309,2,3,212,5.075173815233827
0,-73.99256,40.73857,0,15,0,34,6.684611727667927
2,-73.9825,40.77883,88,3,0,200,4.9344739331306915
0,-73.9695,40.7672,0,3,0,199,5.075173815233827
1,-74.00034,40.7207,353,1,0,176,4.605170185988092
0,-73.96563,40.75468,1,4,11,126,5.19295685089021
0,-73.93963,40.80764,66,1,8,61,5.1647859739235145
0,-73.95965,40.66066,0,1,4,158,4.787491742782046
1,-73.94169,40.78593,0,1,1,61,4.0943445622221
1,-73.81782,40.74793,89,7,0,77,3.912023005428146
0,-73.98948,40.71693,0,5,8,118,4.605170185988092
1,-73.91525,40.7591,57,4,87,4,4.31748811353631
1,-73.99016,40.76892,0,3,2,95,4.700480365792417
1,-73.9589,40.69488,0,12,9,13,3.8066624897703196
0,-73.99203,40.72951,0,1,28,143,5.187385805840755
0,-73.98303,40.67173,338,3,70,150,5.703782474656201
0,-73.99321,40.76274,289,30,3,95,4.787491742782046
0,-73.93606,40.79112,56,5,20,61,4.553876891600541
0,-73.94635,40.71379,0,3,22,212,5.298317366548036
2,-73.9495,40.64471,365,30,1,60,2.995732273553991
1,-73.9182,40.69804,0,2,0,28,3.784189633918261
0,-73.9804,40.74168,190,30,8,111,5.0689042022202315
1,-73.99268,40.64077,90,2,6,20,3.9512437185814275
1,-73.99671,40.74859,328,1,375,34,4.812184355372417
0,-73.97633,40.65516,0,5,22,214,5.214935757608986
1,-73.92085,40.69328,5,2,0,28,4.007333185232471
1,-73.80662,40.70915,0,1,14,22,3.8066624897703196
1,-74.07837,40.63448,305,2,26,185,4.442651256490317
1,-73.92264,40.74752,0,1,7,116,4.0943445622221
0,-73.96728,40.80792,329,5,9,129,6.1092475827643655
0,-73.99189,40.70254,334,30,0,53,5.298317366548036
0,-73.98713,40.69201,35,3,20,57,5.616771097666572
0,-73.99424,40.72176,213,2,166,144,5.19295685089021
2,-73.96162,40.66049,211,1,0,158,3.6888794541139363
1,-73.96284,40.70954,308,30,0,212,4.060443010546419
1,-73.90412,40.82794,364,2,1,117,3.8066624897703196
1,-73.93143,40.67302,303,4,17,51,4.174387269895637
0,-73.97703,40.75288,0,2,25,126,5.342334251964811
2,-73.98838,40.76441,361,1,6,95,4.31748811353631
0,-73.9489,40.6844,365,4,5,13,5.41610040220442
1,-73.99765,40.66061,89,1,5,188,3.6888794541139363
1,-73.88054,40.72946,324,2,4,68,3.8066624897703196
1,-73.98668,40.74501,361,1,0,126,5.857933154483459
0,-73.91729,40.69936,0,30,0,28,4.787491742782046
1,-74.00546,40.7067,0,3,0,73,5.0106352940962555
0,-73.81736,40.58493,133,1,113,166,4.787491742782046
1,-73.9485,40.82442,0,3,4,94,4.007333185232471
0,-73.79427,40.5875,9,2,4,3,4.564348191467836
0,-73.96052,40.66204,0,5,4,158,4.382026634673881
0,-73.93052,40.68296,128,3,68,13,4.605170185988092
0,-73.97772,40.72235,56,30,0,64,5.10594547390058
0,-73.98578,40.76735,0,2,6,95,4.605170185988092
0,-74.03598,40.61257,151,5,31,81,4.90527477843843
0,-73.95487,40.68407,287,3,146,13,5.0238805208462765
2,-73.91436,40.76663,313,1,10,4,3.58351893845611
0,-73.98402,40.75029,0,5,4,126,5.857933154483459
0,-73.80916,40.7149,57,5,51,22,4.382026634673881
1,-73.94913,40.77388,44,1,75,199,4.418840607796598
1,-73.99418,40.72192,363,3,1,144,5.726847747587197
0,-73.94255,40.67432,247,3,0,51,4.605170185988092
1,-73.93847,40.71041,0,2,2,212,5.181783550292085
1,-74.00489,40.65687,0,1,0,188,4.31748811353631
1,-73.7661,40.66333,341,14,12,181,4.0943445622221
1,-73.90427,40.69297,339,2,23,28,4.174387269895637
1,-73.92758,40.76571,242,30,0,4,3.871201010907891
0,-73.8994,40.70349,48,6,96,164,4.543294782270004
1,-73.91993,40.86623,0,1,1,102,3.912023005428146
0,-73.98913,40.72229,0,1,0,118,5.41610040220442
1,-73.81569,40.76484,365,1,8,77,5.298317366548036
0,-73.94677,40.77617,103,1,136,199,5.272999558563747
0,-73.97925,40.66499,216,2,16,180,5.991464547107982
1,-73.88069,40.74278,365,2,2,68,4.143134726391533
0,-73.95969,40.67505,193,3,31,51,4.574710978503383
0,-73.91415,40.67339,224,3,31,51,5.003946305945459
0,-73.95647,40.8081,223,3,91,129,4.983606621708336
0,-73.9784,40.78046,0,4,0,200,5.0106352940962555
0,-74.03444,40.62225,0,1,2,81,4.248495242049359
1,-73.95455,40.64726,176,14,0,74,4.442651256490317
1,-73.89404,40.66946,116,7,5,63,3.5553480614894135
0,-74.00236,40.72628,0,2,12,176,5.940171252720432
0,-73.93832,40.82862,16,2,23,94,4.442651256490317
0,-73.93493,40.68682,283,29,1,13,4.867534450455582
0,-73.95475,40.71481,0,3,0,212,5.075173815233827
1,-73.94814,40.70948,0,3,3,212,4.499809670330265
1,-73.97344,40.74844,180,1,36,136,4.787491742782046
0,-73.98223,40.66826,282,30,26,150,4.442651256490317
1,-73.97298,40.7484,0,1,0,136,5.298317366548036
1,-73.99073,40.71873,0,1,3,118,4.553876891600541
0,-73.98357,40.72051,193,30,54,118,4.700480365792417
0,-73.98238,40.77892,157,30,64,200,6.212606095751519
0,-73.98541,40.76867,365,30,6,95,4.465908118654584
0,-74.00752,40.73338,0,1,0,207,5.521460917862246
0,-73.98322,40.73063,20,1,5,64,5.19295685089021
1,-73.9671,40.79114,63,4,11,200,5.1647859739235145
1,-73.95404,40.80517,365,1,135,94,4.382026634673881
1,-73.96535,40.80279,0,2,2,200,4.0943445622221
0,-73.97743,40.65193,194,3,1,214,5.703782474656201
0,-73.9973,40.71365,171,5,11,35,5.19295685089021
0,-73.98735,40.76852,215,1,94,95,5.0106352940962555
1,-73.80061,40.77244,342,30,1,77,3.6888794541139363
1,-73.94101,40.8451,179,5,3,204,4.174387269895637
0,-73.81812,40.71167,223,1,9,22,4.709530201312334
1,-73.94045,40.7941,0,2,2,61,4.382026634673881
1,-73.93298,40.75368,318,1,0,116,5.0689042022202315
1,-73.97222,40.68713,0,7,2,80,4.007333185232471
1,-73.91871,40.76291,326,2,183,4,4.394449154672439
0,-73.96538,40.76172,3,3,24,199,5.187385805840755
1,-73.96324,40.62399,0,2,0,127,4.31748811353631
0,-73.98078,40.76543,0,1,0,126,5.564520407322694
0,-73.96768,40.78942,0,5,0,200,5.298317366548036
1,-73.89088,40.86299,210,2,14,78,4.31748811353631
1,-73.99925,40.72807,0,2,5,92,4.59511985013459
0,-73.98813,40.76242,335,30,6,95,4.867534450455582
1,-73.86349,40.88878,269,1,1,203,4.0943445622221
1,-73.91897,40.70432,177,5,8,28,4.07753744390572
1,-73.98273,40.72149,5,5,11,64,4.499809670330265
1,-73.94365,40.72809,0,3,2,91,4.174387269895637
0,-73.96775,40.76272,126,3,76,199,5.1298987149230735
1,-73.78189,40.7712,302,2,7,11,3.4657359027997265
1,-73.93796,40.84405,71,1,10,204,3.912023005428146
1,-73.94118,40.71233,13,1,31,212,4.382026634673881
1,-73.95241,40.689,0,5,0,13,3.6888794541139363
1,-73.90495,40.68892,0,2,1,28,4.007333185232471
0,-73.95232,40.68333,179,7,4,13,5.298317366548036
0,-74.02455,40.63447,314,1,213,7,4.7535901911063645
0,-73.9477,40.72927,45,2,14,91,5.075173815233827
1,-73.97822,40.76494,364,1,1,126,5.703782474656201
0,-74.00027,40.74143,0,3,3,34,5.0689042022202315
1,-73.87139,40.73101,180,1,12,68,3.9318256327243257
0,-73.93972,40.80732,0,7,0,61,4.8283137373023015
0,-74.0116,40.70632,267,2,11,73,6.148468295917647
1,-73.93893,40.66093,175,1,18,60,4.23410650459726
1,-73.99775,40.74599,0,6,4,34,4.499809670330265
0,-73.91118,40.69455,342,30,1,28,5.2832037287379885
1,-73.98413,40.76187,349,1,0,189,4.605170185988092
1,-73.94551,40.77564,0,1,10,199,4.605170185988092
0,-73.96486,40.79527,0,2,0,200,5.41610040220442
0,-73.96223,40.76254,277,3,0,199,6.684611727667927
0,-73.97325,40.75359,289,1,1,126,7.166265974133638
1,-73.92433,40.76786,283,1,137,4,3.8066624897703196
0,-73.99589,40.75003,88,14,1,34,5.521460917862246
0,-73.96642,40.80118,20,5,12,200,5.521460917862246
1,-73.99603,40.75516,53,3,35,95,4.700480365792417
0,-73.95654,40.77487,0,1,0,199,4.812184355372417
0,-73.95914,40.71534,23,5,117,212,5.10594547390058
1,-73.95604,40.68762,0,7,13,13,3.8918202981106265
1,-73.90831,40.68682,163,1,3,28,4.248495242049359
0,-73.98565,40.72027,0,1,0,118,5.616771097666572
0,-73.91024,40.72205,52,24,0,122,4.248495242049359
1,-73.99036,40.74754,29,1,63,34,4.23410650459726
0,-73.94305,40.80854,0,7,1,94,4.8283137373023015
0,-73.90877,40.70653,108,2,42,164,5.634789603169249
1,-73.90084,40.75398,88,2,32,218,4.060443010546419
0,-73.99416,40.69088,17,5,7,25,5.043425116919247
1,-73.94466,40.70757,365,2,23,212,4.454347296253507
0,-73.92371,40.67441,59,6,144,51,4.0943445622221
0,-73.93037,40.75575,0,2,4,116,4.727387818712341
1,-73.93336,40.79749,177,1,1,61,4.941642422609304
0,-73.92226,40.68134,232,3,117,13,4.787491742782046
0,-73.99912,40.73899,42,3,15,34,5.476463551931511
0,-73.95193,40.77747,299,31,4,199,5.247024072160486
1,-73.98507,40.71924,6,2,3,118,4.418840607796598
1,-73.99671,40.74952,365,1,0,34,5.293304824724492
1,-73.93757,40.75293,33,1,210,116,4.30406509320417
1,-73.94586,40.71508,10,4,38,212,4.605170185988092
0,-73.99222,40.69482,0,4,24,25,5.298317366548036
1,-73.94913,40.70695,0,2,3,212,3.912023005428146
0,-73.98719,40.76634,139,30,8,95,4.59511985013459
1,-73.99051,40.76335,0,2,3,95,4.174387269895637
0,-73.9965,40.72908,363,1,78,92,5.631211781821365
2,-73.98712,40.76546,46,1,24,95,4.382026634673881
0,-73.98526,40.74472,320,30,2,126,5.723585101952381
0,-73.99416,40.73334,0,2,3,92,5.298317366548036
1,-73.98679,40.72842,0,4,11,64,4.941642422609304
1,-73.9927,40.66705,0,5,0,85,3.6888794541139363
0,-73.97906,40.74053,312,30,7,111,4.890349128221754
0,-73.98507,40.7316,0,7,0,64,4.882801922586371
0,-73.93998,40.84566,0,3,3,204,4.31748811353631
1,-73.99472,40.72061,0,6,3,144,4.382026634673881
1,-73.91594,40.68819,0,30,0,28,4.248495242049359
1,-73.96311,40.70955,0,7,1,212,4.23410650459726
0,-73.95166,40.7768,24,7,0,199,4.8283137373023015
0,-73.9852,40.73804,0,1,3,86,4.700480365792417
0,-73.95682,40.77107,255,30,6,199,4.762173934797756
1,-73.93784,40.79339,265,1,0,61,5.0106352940962555
0,-73.96759,40.68864,27,30,7,41,5.1647859739235145
1,-73.93017,40.77419,0,2,0,4,4.174387269895637
0,-73.99838,40.73469,0,3,1,92,5.298317366548036
0,-73.9393,40.79889,140,90,0,61,5.075173815233827
0,-73.97146,40.74458,339,30,0,136,5.298317366548036
1,-73.90403,40.74218,0,1,1,218,3.4339872044851463
0,-73.97269,40.75196,5,4,0,126,6.214608098422191
1,-73.95626,40.82231,20,3,14,94,4.31748811353631
0,-73.94587,40.80618,5,1,0,94,5.752572638825633
1,-73.84942,40.71249,1,1,31,79,4.499809670330265
0,-73.94894,40.63803,272,3,177,60,4.574710978503383
1,-73.94921,40.69499,0,1,1,13,4.605170185988092
0,-73.93863,40.71482,128,30,1,212,4.787491742782046
1,-73.98931,40.7617,60,1,146,95,5.0106352940962555
0,-73.98714,40.73873,0,3,1,86,5.521460917862246
1,-73.98758,40.76199,8,3,1,95,5.298317366548036
0,-73.91389,40.75763,0,5,2,4,4.867534450455582
1,-73.94066,40.80584,93,1,16,61,4.3694478524670215
1,-73.94299,40.83136,188,4,4,94,4.174387269895637
0,-73.98061,40.77088,0,2,2,200,4.941642422609304
0,-73.96688,40.78986,2,2,21,200,5.272999558563747
0,-73.90121,40.63028,353,2,0,30,4.700480365792417
2,-74.00621,40.65513,90,1,7,188,4.382026634673881
1,-73.94759,40.70154,1,3,26,212,4.007333185232471
0,-74.00283,40.73405,0,3,1,207,5.521460917862246
0,-73.92048,40.69084,336,1,47,28,5.1647859739235145
1,-73.9733,40.79512,83,2,45,200,4.605170185988092
1,-73.99041,40.75873,365,3,18,95,4.962844630259907
0,-73.98971,40.72595,61,15,0,64,5.393627546352362
1,-73.8555,40.89637,15,1,10,203,3.6635616461296463
1,-73.98654,40.76425,0,1,10,95,5.075173815233827
0,-73.98504,40.72514,110,3,7,64,5.1647859739235145
0,-73.98166,40.74183,0,2,29,111,5.1647859739235145
0,-73.86526,40.74266,280,1,1,50,4.174387269895637
1,-73.96579,40.80348,0,2,149,200,4.382026634673881
0,-73.92529,40.69121,167,2,167,13,4.727387818712341
1,-73.97584,40.69673,311,7,25,80,4.787491742782046
1,-73.90646,40.75427,297,1,54,218,4.007333185232471
2,-73.94107,40.799,10,2,23,61,3.8918202981106265
1,-74.00266,40.72576,20,1,131,176,4.382026634673881
0,-73.95307,40.7318,364,1,0,91,5.988961416889864
1,-73.95854,40.67155,223,30,2,51,4.189654742026425
0,-73.96128,40.67293,0,1,2,51,5.298317366548036
1,-73.93889,40.69457,0,1,0,13,3.58351893845611
1,-73.93903,40.71381,279,1,31,212,4.442651256490317
0,-73.91324,40.68626,40,3,76,28,5.517452896464707
1,-73.90777,40.68092,138,1,8,13,4.007333185232471
0,-73.99654,40.76893,300,3,66,95,5.662960480135946
0,-73.75357,40.66784,162,1,4,181,5.0106352940962555
1,-73.92778,40.85457,130,1,5,204,4.189654742026425
0,-73.9767,40.74933,310,30,0,136,5.298317366548036
0,-73.99857,40.6787,271,5,79,31,5.075173815233827
0,-73.95557,40.72803,262,3,0,91,5.19295685089021
